PF frames_wo_det=0 has_meas=1 | x=-0.423424 y=0.495712 z=0.684372 yaw=-1.405419 h=0.000020 r1=0.200247 r2=0.200273 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.408588 y=0.508930 z=0.703976 yaw=-1.403034 h=0.000019 r1=0.200241 r2=0.200266 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.394417 y=0.521126 z=0.721371 yaw=-1.400103 h=0.000019 r1=0.200236 r2=0.200260 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.382855 y=0.531476 z=0.731667 yaw=-1.394731 h=0.000018 r1=0.200231 r2=0.200254 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.374459 y=0.526875 z=0.727830 yaw=-1.383330 h=0.000018 r1=0.200225 r2=0.200249 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.366384 y=0.543471 z=0.738978 yaw=-1.384952 h=0.000016 r1=0.200229 r2=0.200253 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.356161 y=0.527714 z=0.727754 yaw=-1.373815 h=0.000018 r1=0.200221 r2=0.200244 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.347493 y=0.539567 z=0.734908 yaw=-1.372817 h=0.000014 r1=0.200217 r2=0.200240 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.336386 y=0.545604 z=0.736327 yaw=-1.371702 h=0.000017 r1=0.200216 r2=0.200238 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.326107 y=0.551167 z=0.736610 yaw=-1.372034 h=0.000017 r1=0.200212 r2=0.200233 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.305492 y=0.493882 z=0.654691 yaw=-1.375975 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.316967 y=0.555752 z=0.734828 yaw=-1.372105 h=0.000017 r1=0.200207 r2=0.200229 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.325690 y=0.577891 z=0.622392 yaw=-1.481760 h=0.000016 r1=0.200203 r2=0.200224 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.315542 y=0.586991 z=0.617677 yaw=-1.547715 h=0.000016 r1=0.200199 r2=0.200220 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.306105 y=0.596000 z=0.611755 yaw=-1.618271 h=0.000016 r1=0.200195 r2=0.200215 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.298076 y=0.603136 z=0.605201 yaw=-1.690433 h=0.000015 r1=0.200191 r2=0.200211 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.291364 y=0.607484 z=0.598473 yaw=-1.754953 h=0.000015 r1=0.200188 r2=0.200207 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.282554 y=0.617208 z=0.594530 yaw=-1.758464 h=0.000020 r1=0.200188 r2=0.200205 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.276294 y=0.620800 z=0.584931 yaw=-1.840544 h=0.000015 r1=0.200184 r2=0.200203 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.267684 y=0.630171 z=0.580757 yaw=-1.845234 h=0.000012 r1=0.200184 r2=0.200201 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.260712 y=0.633348 z=0.568890 yaw=-1.919544 h=0.000014 r1=0.200181 r2=0.200199 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.253635 y=0.638205 z=0.561293 yaw=-1.964744 h=0.000014 r1=0.200177 r2=0.200196 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.246515 y=0.641696 z=0.553276 yaw=-1.995388 h=0.000014 r1=0.200174 r2=0.200192 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.238938 y=0.642975 z=0.543724 yaw=-2.017362 h=0.000014 r1=0.200171 r2=0.200189 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.231142 y=0.642172 z=0.532942 yaw=-2.032345 h=0.000013 r1=0.200168 r2=0.200185 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.220201 y=0.636406 z=0.517626 yaw=-2.038214 h=0.000013 r1=0.200165 r2=0.200182 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.211644 y=0.642432 z=0.510737 yaw=-2.044815 h=0.000017 r1=0.200169 r2=0.200177 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.201508 y=0.634333 z=0.493913 yaw=-2.057563 h=0.000013 r1=0.200162 r2=0.200179 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.195107 y=0.631917 z=0.482616 yaw=-2.075253 h=0.000013 r1=0.200159 r2=0.200176 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.189501 y=0.630052 z=0.472044 yaw=-2.087830 h=0.000013 r1=0.200157 r2=0.200173 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.184404 y=0.627905 z=0.462071 yaw=-2.095651 h=0.000012 r1=0.200154 r2=0.200170 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.180241 y=0.624292 z=0.453435 yaw=-2.098470 h=0.000012 r1=0.200151 r2=0.200167 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.177215 y=0.618300 z=0.447198 yaw=-2.097385 h=0.000012 r1=0.200149 r2=0.200164 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.172291 y=0.612806 z=0.441413 yaw=-2.096492 h=0.000012 r1=0.200146 r2=0.200161 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.164816 y=0.614952 z=0.433770 yaw=-2.103161 h=0.000013 r1=0.200139 r2=0.200161 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.159651 y=0.607279 z=0.427467 yaw=-2.101788 h=0.000012 r1=0.200144 r2=0.200159 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.153325 y=0.598212 z=0.419109 yaw=-2.103354 h=0.000011 r1=0.200142 r2=0.200156 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.352414 y=0.274419 z=0.344538 yaw=-2.104605 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.145203 y=0.586665 z=0.406666 yaw=-2.098892 h=0.000011 r1=0.200139 r2=0.200154 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.130381 y=0.578773 z=0.407330 yaw=-2.189523 h=0.000011 r1=0.200137 r2=0.200151 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.121754 y=0.577748 z=0.400368 yaw=-2.197376 h=0.000014 r1=0.200135 r2=0.200149 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.108861 y=0.568973 z=0.404180 yaw=-2.261614 h=0.000011 r1=0.200135 r2=0.200149 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.097744 y=0.561868 z=0.403053 yaw=-2.292472 h=0.000011 r1=0.200133 r2=0.200147 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.086748 y=0.554570 z=0.401513 yaw=-2.312566 h=0.000010 r1=0.200131 r2=0.200144 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.076161 y=0.546774 z=0.399948 yaw=-2.327723 h=0.000010 r1=0.200129 r2=0.200142 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.066356 y=0.543667 z=0.395083 yaw=-2.338266 h=0.000011 r1=0.200130 r2=0.200139 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.057720 y=0.534209 z=0.393915 yaw=-2.344773 h=0.000010 r1=0.200127 r2=0.200140 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.047980 y=0.530663 z=0.389303 yaw=-2.355129 h=0.000010 r1=0.200131 r2=0.200139 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=-0.038238 y=0.527097 z=0.384747 yaw=-2.365339 h=0.000013 r1=0.200130 r2=0.200137 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=-0.028516 y=0.523554 z=0.380126 yaw=-2.375975 h=0.000011 r1=0.200123 r2=0.200140 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=-0.018830 y=0.520023 z=0.375522 yaw=-2.386498 h=0.000010 r1=0.200125 r2=0.200139 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=-0.009081 y=0.516492 z=0.370926 yaw=-2.396829 h=0.000007 r1=0.200130 r2=0.200141 | class_id=-1 pf_state=0
PF frames_wo_det=6 has_meas=0 | x=0.000703 y=0.512929 z=0.366347 yaw=-2.407379 h=0.000009 r1=0.200125 r2=0.200141 | class_id=-1 pf_state=0
PF frames_wo_det=7 has_meas=0 | x=0.010485 y=0.509362 z=0.361738 yaw=-2.417998 h=0.000017 r1=0.200126 r2=0.200137 | class_id=-1 pf_state=0
PF frames_wo_det=8 has_meas=0 | x=0.020214 y=0.505825 z=0.357150 yaw=-2.428387 h=0.000010 r1=0.200134 r2=0.200140 | class_id=-1 pf_state=0
PF frames_wo_det=9 has_meas=0 | x=0.030002 y=0.502264 z=0.352575 yaw=-2.438545 h=0.000005 r1=0.200120 r2=0.200144 | class_id=-1 pf_state=0
PF frames_wo_det=10 has_meas=0 | x=0.039765 y=0.498688 z=0.347940 yaw=-2.449145 h=0.000013 r1=0.200123 r2=0.200143 | class_id=-1 pf_state=0
PF frames_wo_det=11 has_meas=0 | x=0.049502 y=0.495120 z=0.343324 yaw=-2.459683 h=0.000011 r1=0.200125 r2=0.200140 | class_id=-1 pf_state=0
PF frames_wo_det=12 has_meas=0 | x=0.059229 y=0.491522 z=0.338729 yaw=-2.470173 h=0.000008 r1=0.200128 r2=0.200143 | class_id=-1 pf_state=0
PF frames_wo_det=13 has_meas=0 | x=0.068978 y=0.488016 z=0.334164 yaw=-2.480746 h=0.000008 r1=0.200132 r2=0.200146 | class_id=-1 pf_state=0
PF frames_wo_det=14 has_meas=0 | x=0.078788 y=0.484518 z=0.329514 yaw=-2.491409 h=0.000007 r1=0.200118 r2=0.200139 | class_id=-1 pf_state=0
PF frames_wo_det=15 has_meas=0 | x=0.088526 y=0.480901 z=0.324892 yaw=-2.501689 h=0.000008 r1=0.200124 r2=0.200141 | class_id=-1 pf_state=0
PF frames_wo_det=16 has_meas=0 | x=0.098337 y=0.477348 z=0.320342 yaw=-2.511908 h=0.000014 r1=0.200128 r2=0.200143 | class_id=-1 pf_state=0
PF frames_wo_det=17 has_meas=0 | x=0.108112 y=0.473772 z=0.315732 yaw=-2.522511 h=0.000006 r1=0.200122 r2=0.200146 | class_id=-1 pf_state=0
PF frames_wo_det=18 has_meas=0 | x=0.117873 y=0.470243 z=0.311147 yaw=-2.532956 h=0.000011 r1=0.200127 r2=0.200137 | class_id=-1 pf_state=0
PF frames_wo_det=19 has_meas=0 | x=0.127619 y=0.466662 z=0.306448 yaw=-2.543025 h=0.000009 r1=0.200125 r2=0.200140 | class_id=-1 pf_state=0
PF frames_wo_det=20 has_meas=0 | x=0.137388 y=0.463095 z=0.301835 yaw=-2.553123 h=0.000009 r1=0.200124 r2=0.200139 | class_id=-1 pf_state=0
PF frames_wo_det=21 has_meas=0 | x=0.147206 y=0.459586 z=0.297265 yaw=-2.563776 h=0.000015 r1=0.200128 r2=0.200139 | class_id=-1 pf_state=0
PF frames_wo_det=22 has_meas=0 | x=0.157021 y=0.456023 z=0.292695 yaw=-2.574532 h=0.000013 r1=0.200117 r2=0.200139 | class_id=-1 pf_state=0
PF frames_wo_det=23 has_meas=0 | x=0.166783 y=0.452468 z=0.288045 yaw=-2.584997 h=0.000014 r1=0.200124 r2=0.200143 | class_id=-1 pf_state=0
PF frames_wo_det=24 has_meas=0 | x=0.176532 y=0.448930 z=0.283463 yaw=-2.595097 h=0.000011 r1=0.200128 r2=0.200138 | class_id=-1 pf_state=0
PF frames_wo_det=25 has_meas=0 | x=0.186274 y=0.445323 z=0.278866 yaw=-2.605769 h=0.000004 r1=0.200125 r2=0.200138 | class_id=-1 pf_state=0
PF frames_wo_det=26 has_meas=0 | x=0.196016 y=0.441715 z=0.274286 yaw=-2.615201 h=0.000008 r1=0.200134 r2=0.200142 | class_id=-1 pf_state=0
PF frames_wo_det=27 has_meas=0 | x=0.205786 y=0.438167 z=0.269628 yaw=-2.625816 h=0.000009 r1=0.200127 r2=0.200136 | class_id=-1 pf_state=0
PF frames_wo_det=28 has_meas=0 | x=0.215496 y=0.434654 z=0.264990 yaw=-2.636130 h=0.000007 r1=0.200124 r2=0.200141 | class_id=-1 pf_state=0
PF frames_wo_det=29 has_meas=0 | x=0.225226 y=0.431036 z=0.260405 yaw=-2.645131 h=0.000013 r1=0.200122 r2=0.200142 | class_id=-1 pf_state=0
PF frames_wo_det=30 has_meas=0 | x=0.234972 y=0.427453 z=0.255765 yaw=-2.654024 h=0.000013 r1=0.200124 r2=0.200142 | class_id=-1 pf_state=0
MEAS frames_wo_det=271 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.123173 y=0.437794 z=0.311360 yaw=-2.402385 h=0.000010 r1=0.200125 r2=0.200138 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=0.126121 y=0.434763 z=0.310054 yaw=-2.408409 h=0.000008 r1=0.200122 r2=0.200139 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.123957 y=0.440962 z=0.314761 yaw=-2.374506 h=0.000010 r1=0.200122 r2=0.200135 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.116843 y=0.438120 z=0.315753 yaw=-2.356898 h=0.000010 r1=0.200120 r2=0.200133 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.100517 y=0.429391 z=0.313614 yaw=-2.355292 h=0.000009 r1=0.200118 r2=0.200130 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.081661 y=0.421844 z=0.310789 yaw=-2.364472 h=0.000009 r1=0.200116 r2=0.200128 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.068353 y=0.417649 z=0.310807 yaw=-2.367334 h=0.000009 r1=0.200114 r2=0.200126 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=0.064140 y=0.416018 z=0.311932 yaw=-2.371586 h=0.000014 r1=0.200113 r2=0.200122 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.053259 y=0.412985 z=0.316544 yaw=-2.364903 h=0.000009 r1=0.200112 r2=0.200124 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=0.048549 y=0.411389 z=0.318045 yaw=-2.368830 h=0.000008 r1=0.200104 r2=0.200131 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=0.043822 y=0.409717 z=0.319563 yaw=-2.372565 h=0.000006 r1=0.200111 r2=0.200121 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=0.039088 y=0.408094 z=0.321095 yaw=-2.376472 h=0.000007 r1=0.200110 r2=0.200125 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=0.034410 y=0.406486 z=0.322614 yaw=-2.380255 h=0.000007 r1=0.200113 r2=0.200126 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=0.029758 y=0.404832 z=0.324116 yaw=-2.384408 h=0.000005 r1=0.200108 r2=0.200124 | class_id=-1 pf_state=0
PF frames_wo_det=6 has_meas=0 | x=0.025060 y=0.403157 z=0.325632 yaw=-2.387918 h=0.000014 r1=0.200115 r2=0.200117 | class_id=-1 pf_state=0
MEAS frames_wo_det=6 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=0.010108 y=0.398375 z=0.342925 yaw=-2.360360 h=0.000009 r1=0.200110 r2=0.200122 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=0.004789 y=0.396728 z=0.345679 yaw=-2.363752 h=0.000010 r1=0.200111 r2=0.200122 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.009808 y=0.392201 z=0.363709 yaw=-2.350935 h=0.000009 r1=0.200108 r2=0.200119 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.015851 y=0.390249 z=0.367951 yaw=-2.353042 h=0.000014 r1=0.200106 r2=0.200118 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.029723 y=0.388146 z=0.385282 yaw=-2.344061 h=0.000009 r1=0.200106 r2=0.200117 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.036571 y=0.386271 z=0.390641 yaw=-2.345861 h=0.000011 r1=0.200114 r2=0.200121 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.048343 y=0.384354 z=0.405634 yaw=-2.340724 h=0.000008 r1=0.200105 r2=0.200115 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.055637 y=0.382489 z=0.412003 yaw=-2.342187 h=0.000007 r1=0.200112 r2=0.200114 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.065420 y=0.379372 z=0.424497 yaw=-2.340028 h=0.000008 r1=0.200103 r2=0.200113 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.074330 y=0.375668 z=0.435241 yaw=-2.339398 h=0.000008 r1=0.200101 r2=0.200111 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=-0.081923 y=0.373496 z=0.442534 yaw=-2.340648 h=0.000006 r1=0.200097 r2=0.200116 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=-0.089545 y=0.371378 z=0.449865 yaw=-2.341768 h=0.000007 r1=0.200101 r2=0.200118 | class_id=-1 pf_state=0
MEAS frames_wo_det=2 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.096740 y=0.367518 z=0.458643 yaw=-2.340860 h=0.000008 r1=0.200099 r2=0.200110 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.092557 y=0.356627 z=0.467871 yaw=-2.338653 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=-0.102864 y=0.364053 z=0.466164 yaw=-2.340910 h=0.000008 r1=0.200098 r2=0.200108 | class_id=-1 pf_state=0
